trade_date,etf_code,open_price,high_price,low_price,close_price,volume,daily_return,cumulative_return
2025-02-06,0050.TW,48.4695300539867,48.567446802406195,48.24921550240057,48.38385009765625,44838828,0.00431903071274653,3.3271208105261385
2025-02-07,0050.TW,48.38384965338478,48.61640846549359,48.24921505936535,48.60416793823242,22434376,0.004553540905312126,3.3422709912337845
2025-02-10,0050.TW,48.51848537276995,48.51848537276995,48.004416873014,48.053375244140625,65528040,-0.011332211155054894,3.3043956706237085
2025-02-11,0050.TW,48.34713363647461,48.59192924982385,48.22473582979999,48.34713363647461,19842444,0.0061131687595619155,3.324595999006597
2025-02-12,0050.TW,48.46952648773389,48.62864212602942,48.224730899412,48.27368927001953,27301116,-0.0015191048761507009,3.319545589013275
2025-02-13,0050.TW,48.29817167602995,48.32264899437732,47.86977938446531,48.065616607666016,56673980,-0.004310270573886665,3.305237449342276
2025-02-14,0050.TW,47.77186227612528,47.77186227612528,47.367951009691375,47.49034881591797,92217264,-0.011968384727978232,3.265679095931226
2025-02-17,0050.TW,47.673944309873896,48.212493896484375,47.673944309873896,48.212493896484375,46591960,0.015206143954966223,3.31533748237468
2025-02-18,0050.TW,48.44504899923957,48.44504899923957,48.12681769923394,48.38385009765625,32278676,0.0035541866292954083,3.327120810526138
2025-02-19,0050.TW,48.38385203624629,48.445050940281654,48.224736379868204,48.29817581176758,47313232,-0.0017707207201524966,3.321229408768489
2025-02-20,0050.TW,48.21249499767794,48.21249499767794,47.7596253570119,48.11457824707031,55359052,-0.0038013353840277153,3.308604301898464
2025-02-21,0050.TW,48.10233775906313,48.45729064941406,47.95545889774605,48.45729064941406,33879192,0.0071228391649595935,3.33217095820138
2025-02-24,0050.TW,48.01665580463877,48.077854705096016,47.857540157563726,48.02889633178711,49672024,-0.008840657657200879,3.3027123755046546
2025-02-25,0050.TW,47.49034685557045,47.50258738274476,47.147634506396614,47.404666900634766,106710684,-0.012996955558589596,3.2597871695374168
2025-02-26,0050.TW,47.2210721674368,47.66170501708984,46.976276554883405,47.66170501708984,73176320,0.005422211213799821,3.2774624240826835
2025-02-27,0050.TW,47.722902168204115,47.722902168204115,47.08643584010227,47.12315368652344,74694820,-0.011299455828810423,3.2404288821911753
2025-03-03,0050.TW,46.217410177158776,46.26636855026089,45.72781897556871,46.0338134765625,221959024,-0.02311687832286302,3.165520282007671
2025-03-04,0050.TW,45.287188498728774,45.83797862911872,45.2015085398876,45.727821350097656,114655652,-0.0066471166161508055,3.1444786995423755
2025-03-05,0050.TW,46.02157354921771,46.388766955195514,46.02157354921771,46.32756805419922,51369564,0.013115575734733431,3.1857203480724796
2025-03-06,0050.TW,46.35204934664009,46.35204934664009,45.862458136156576,46.04605484008789,56890884,-0.006076580876897775,3.166362060726238
2025-03-07,0050.TW,45.7278216168218,45.77677999275177,45.483026001887296,45.6176643371582,68483412,-0.00930352240636978,3.1369037403475923
2025-03-10,0050.TW,45.61766151103723,45.61766151103723,45.12807031149954,45.348384857177734,79006576,-0.005902965088046552,3.118386707083758
2025-03-11,0050.TW,44.24680851318024,44.57728409577432,43.84289723248502,44.55280303955078,134191768,-0.017543774053532357,3.0636784352831414
2025-03-12,0050.TW,44.5772819735236,45.14030888701282,44.45488416880254,44.74863815307617,51035508,0.004395573345891135,3.0771450585536533
2025-03-13,0050.TW,45.33614493013926,45.495264313265544,44.32024467176728,44.33248519897461,52268912,-0.009299790368546779,3.0485282545754946
2025-03-14,0050.TW,44.33248294390663,44.34471973520704,43.95304903148711,44.185604095458984,49198232,-0.003313170981874558,3.0384279592250105
2025-03-17,0050.TW,44.687438390744525,44.919993468182305,44.454883313306745,44.565040588378906,43897376,0.008587332926357272,3.064519951683628
2025-03-18,0050.TW,44.82207758296572,45.00567429004731,44.638480875884134,44.74863815307617,30603120,0.004119766576520023,3.0771450585536533
2025-03-19,0050.TW,44.69968103419513,44.711917826783406,44.08769199339446,44.19784927368164,46763368,-0.012308505959676141,3.0392700002616575
2025-03-20,0050.TW,44.66295474786522,45.15254592895508,44.66295474786522,45.15254592895508,30658212,0.021600522897885055,3.1049198214951645
2025-03-21,0050.TW,45.0423907432736,45.0423907432736,44.67519734047517,44.78535461425781,28538176,-0.008132239437284916,3.079669870073194
2025-03-24,0050.TW,45.140308043468494,45.140308043468494,44.626239514417264,44.73639678955078,29239460,-0.001093165949643815,3.076303279835086
2025-03-25,0050.TW,45.20150375366211,45.409581497224,45.04238811584483,45.20150375366211,31256652,0.01039661209862941,3.108286411733273
2025-03-26,0050.TW,45.336143461980434,45.38510183393981,45.00567164979143,45.16478729248047,26915048,-0.0008122840643032259,3.105761600213732
2025-03-27,0050.TW,44.430400268807595,44.45488132229808,44.173364148294816,44.30800247192383,69966552,-0.018970194966450915,3.046844697138361
2025-03-28,0050.TW,43.85513389209143,43.89185547631519,43.57362042279959,43.867374420166016,78993236,-0.00994466071985578,3.016544860359228
2025-03-31,0050.TW,42.49651846241721,42.65563411132989,42.15380237472793,42.2884407043457,146065632,-0.03599334896812223,2.907969308522323
2025-04-01,0050.TW,42.49651573070213,43.21866197096058,42.49651573070213,43.15746307373047,47284600,0.020549879704963026,2.967727727998181
2025-04-02,0050.TW,43.2921040943415,43.41450189643431,43.08402633666992,43.08402633666992,41725300,-0.0017015999512085545,2.962677842641019
2025-04-07,0050.TW,38.7756233215332,38.7756233215332,38.7756233215332,38.7756233215332,92658524,-0.10000000885408722,2.666410032145109
2025-04-08,0050.TW,37.01309516715215,38.54306771651596,36.853979516132135,37.51492691040039,321307308,-0.03251260207163997,2.5797181038101464
2025-04-09,0050.TW,37.33132892992364,37.73524017505167,35.49536193337002,35.78911590576172,300494796,-0.046003315127350564,2.461042518940837
2025-04-10,0050.TW,39.36313247680664,39.36313247680664,39.36313247680664,39.36313247680664,22371068,0.09986322602815512,2.7068101642747258
2025-04-11,0050.TW,38.494111514715065,40.28112030029297,38.029001327570086,40.28112030029297,189919436,0.023321005360211533,2.7699356986248516
2025-04-14,0050.TW,41.24805966596767,41.29701804017601,40.02408163433658,40.07304000854492,175434800,-0.005165702696370511,2.7556270343176923
2025-04-15,0050.TW,40.15872037528509,40.51367326102873,39.97512366866411,40.47695541381836,73965868,0.01007947999920411,2.7834023218953634
2025-04-16,0050.TW,40.09751801011799,40.09751801011799,39.510006358499666,39.7425651550293,98068248,-0.018143416452175876,2.7329018944152623
2025-04-17,0050.TW,39.48553381624041,39.48553381624041,39.03266043013653,39.30193710327149,72955972,-0.011087056158528896,2.7026020576361303
2025-04-18,0050.TW,39.51000919178065,39.60792967504774,39.314175695815464,39.38761138916016,44335540,0.0021798998269104697,2.7084934593937793
2025-04-21,0050.TW,39.35089402453913,39.35089402453913,38.800103905999705,38.8245849609375,62867512,-0.014294505514940048,2.669776884701296
2025-04-22,0050.TW,38.56754725407587,38.653223472298805,38.175872802734375,38.175872802734375,75640860,-0.016708798274490566,2.625168121296924
2025-04-23,0050.TW,39.24073402671349,39.9261624293102,39.24073402671349,39.86496353149414,63235952,0.04424498000314969,2.7413186323286123
2025-04-24,0050.TW,40.12199936674955,40.1587209497698,39.48553301586269,39.63240814208984,53776468,-0.005833578380689652,2.7253269352204783
2025-04-25,0050.TW,40.68502833716168,40.86862503880527,40.51367216268456,40.57487106323242,70563724,0.02378010737484515,2.790135502371579
2025-04-28,0050.TW,40.831907245868045,41.00326342056876,40.831907245868045,40.91758346557617,48371852,0.008446419997482302,2.8137021586744955
2025-04-29,0050.TW,40.91758273794677,41.12566049049458,40.75846709325803,41.07670211791992,43388416,0.0038887597669987617,2.824643970425466
2025-04-30,0050.TW,41.08894054222231,41.3704539715839,41.00326059313789,41.27253723144531,37552524,0.004767547135678063,2.8381105936959785
2025-05-02,0050.TW,42.10484107289603,42.4720344543457,41.98244327907947,42.4720344543457,57160960,0.029062841864408107,2.920594153074266
2025-05-05,0050.TW,42.74131234347235,42.74131234347235,41.590770059758135,42.09260177612305,127935288,-0.008933706216275539,2.8945024229337286
2025-05-06,0050.TW,41.60301405838547,42.12932687226413,41.456138930428494,41.860050201416016,116316784,-0.005524761238183795,2.8785109881436752
2025-05-07,0050.TW,42.05588441856772,42.22724058984645,41.60301106885272,41.700931549072266,53137384,-0.0038012054829873465,2.867569176392704
2025-05-08,0050.TW,42.11708210659016,42.39859554164508,42.00692483788537,42.2517204284668,39311228,0.013208071353187467,2.9054442346847
2025-05-09,0050.TW,42.27619867671537,42.82698876764466,42.190522459296986,42.77803039550781,51888384,0.012456533407487536,2.9416359978576416
2025-05-12,0050.TW,42.96162855970413,43.32882196619733,42.96162855970413,43.2553825378418,53767756,0.011158815352660945,2.9744611707924755
2025-05-13,0050.TW,44.2712875393225,44.33248644179031,43.78169631958008,43.78169631958008,79922716,0.01216759050224181,3.010653196283497
2025-05-14,0050.TW,44.51608086180253,44.77311325073242,44.393683063156146,44.77311325073242,90203212,0.022644552735362256,3.0788280913546258
2025-05-15,0050.TW,44.773114348522526,44.773114348522526,44.55279979967091,44.67519760131836,45677800,-0.00218692966168621,3.0720949108784095
2025-05-16,0050.TW,44.61399927295622,44.84655435201349,44.479360942359534,44.7975959777832,37815732,0.0027397388939860434,3.0805116487917594
2025-05-19,0050.TW,44.71191227389742,44.71191227389742,44.14888541451227,44.173362731933594,37940744,-0.013934525552647736,3.0375861805064415
2025-05-20,0050.TW,44.516080770906235,44.650715360914845,44.185605221122046,44.2590446472168,21364336,0.0019396738211479025,3.0434781069002503
2025-05-21,0050.TW,44.28352216407276,45.00567216607391,44.28352216407276,44.94447326660156,54450212,0.01548674682990181,3.0906116818241633
2025-05-22,0050.TW,44.56504085116117,44.56504085116117,44.210087969264755,44.45488357543945,33358772,-0.010893212348000225,3.0569449924888428
2025-05-23,0050.TW,44.736396159324535,44.74863668645237,44.11216662864916,44.27128601074219,26094416,-0.004129975155276355,3.044319885618817
2025-05-26,0050.TW,44.22232437133789,44.4304021288651,44.13664815110305,44.22232437133789,55195720,-0.001105945722751689,3.040953033062629
2025-05-27,0050.TW,44.222321025208224,44.222321025208224,43.57361421776529,43.83065032958984,48275072,-0.008856930234131033,3.0140195242035244
2025-05-28,0050.TW,44.28352490805694,44.393685922160685,43.64705855527722,43.90409469604492,32309448,0.0016756394418702136,3.0190699341968465
2025-05-29,0050.TW,44.430398805748275,44.47935717583275,43.89184926425059,44.00200653076172,36265824,0.0022301299091727067,3.025802852354983
2025-06-02,0050.TW,43.5736197127947,43.58586024066984,42.90043176779366,43.059547424316406,70595756,-0.021418548397024617,2.960994547521963
2025-06-03,0050.TW,43.451219505892574,43.76945453665459,43.32882170446752,43.36553955078125,28229464,0.007106255053020982,2.982036129987258
2025-06-04,0050.TW,43.89185559633454,44.381446838378906,43.85513401201037,44.381446838378906,45804932,0.023426603199713902,3.05189510713168
2025-06-05,0050.TW,44.55280108200064,44.711916734608245,44.43040327683031,44.46712112426758,40696376,0.0019304076814048443,3.057786508889329
2025-06-06,0050.TW,44.528321148143206,44.6507189563957,44.43040439565508,44.54056167602539,32768028,0.0016515697418904018,3.0628366565645715
2025-06-09,0050.TW,44.89551274992864,45.05463213536668,44.80983652880156,44.96895217895508,52629020,0.009617986096486009,3.0922949769432173
2025-06-10,0050.TW,45.26270348040536,46.24188584870214,45.26270348040536,46.180686950683594,116037804,0.02694603082825653,3.175620052721992
2025-06-11,0050.TW,46.180686950683594,46.180686950683594,46.180686950683594,46.180686950683594,0,0.0,3.175620052721992
2025-06-12,0050.TW,46.180686950683594,46.180686950683594,46.180686950683594,46.180686950683594,0,0.0,3.175620052721992
2025-06-13,0050.TW,46.180686950683594,46.180686950683594,46.180686950683594,46.180686950683594,0,0.0,3.175620052721992
2025-06-16,0050.TW,46.180686950683594,46.180686950683594,46.180686950683594,46.180686950683594,0,0.0,3.175620052721992
2025-06-17,0050.TW,46.180686950683594,46.180686950683594,46.180686950683594,46.180686950683594,0,0.0,3.175620052721992
2025-06-18,0050.TW,46.511165627789154,46.72658695861944,46.1586593538067,46.579708099365234,244697327,0.008640433372239631,3.2030587862030844
2025-06-19,0050.TW,46.511166048512905,46.56012442361232,46.04115892404629,46.11949157714844,166284920,-0.009880193350182642,3.1714119460833965
2025-06-20,0050.TW,46.11948774848839,46.17824003490105,45.7180231295459,46.05094528198242,80561608,-0.0014862760369193095,3.166698352504733
2025-06-23,0050.TW,45.57115063511571,45.688651479408755,45.31656111464886,45.6690673828125,101938627,-0.00829250945516058,3.1404384764749462
2025-06-24,0050.TW,46.3153262465481,46.501373291015625,46.3153262465481,46.501373291015625,54574616,0.018224718740728285,3.197672084431263
2025-06-25,0050.TW,46.9028396985363,47.17700958251953,46.89304578251716,47.17700958251953,77814637,0.014529383622191805,3.2441322888439386
2025-06-26,0050.TW,47.29451210686713,47.44139097009256,47.16721734109074,47.23576354980469,77281242,0.0012453940553902587,3.2481725119113642
2025-06-27,0050.TW,47.31409183563344,47.363050207093195,47.00075377594985,47.28471755981445,94190611,0.001036375964541092,3.2515388398313925
2025-06-30,0050.TW,47.363054035950135,47.41201241136771,47.23576300692136,47.35326385498047,59086358,0.0014496500921108435,3.256252433410056
2025-07-01,0050.TW,47.37284418903961,48.126815063487726,47.37284418903961,47.6274299621582,74674904,0.005789803803542881,3.2751054961343096
2025-07-02,0050.TW,47.55888971840101,47.735142852370984,47.37284640378137,47.63722610473633,75071035,0.00020568278796284645,3.275779128963627
2025-07-03,0050.TW,48.32265201844736,48.56744762894666,48.23452544925623,48.29327774047851,61179330,0.013771826980432778,3.3208925923538266
2025-07-04,0050.TW,48.37161294838631,48.459739515426925,47.81347926889054,47.84285354614258,73712387,-0.009326850762883532,3.2899191227453772
2025-07-07,0050.TW,47.80368307454776,47.80368307454776,47.43159272752352,47.55888748168945,78503277,-0.0059353914619505455,3.2703921648737264
2025-07-08,0050.TW,47.4413881939174,47.500136747542,47.20638277356569,47.343467712402344,50214875,-0.004529537604723188,3.255578800580739
2025-07-09,0050.TW,47.34346999295593,47.97014989898642,47.265137339255006,47.83306121826172,38540142,0.010341310628818157,3.2892457522341396
2025-07-10,0050.TW,47.97994022019627,48.440157168619855,47.97015003918678,48.381404876708984,53089295,0.01146369570505179,3.326952664636886
2025-07-11,0050.TW,48.33244652361873,48.596826234413925,48.25411013436773,48.587032318115234,44752569,0.004250133743123996,3.3410926584186353
2025-07-14,0050.TW,48.55765585138216,48.55765585138216,48.18556548977859,48.303070068359375,62300823,-0.005844404076722931,3.3215659628650642
2025-07-15,0050.TW,48.32265162783442,49.05703845339594,48.30307126620318,48.95912170410156,68008041,0.013581986296393511,3.366679426255265
2025-07-16,0050.TW,49.10600013944219,49.64454972648161,49.10600013944219,49.35079574584961,90231230,0.008000021816470415,3.393612935114369
2025-07-17,0050.TW,49.54662983857509,49.74246707311299,49.25287585441053,49.64455032348633,88235423,0.005952377731648362,3.413813001179178
2025-07-18,0050.TW,50.32997839313793,50.52581189089872,50.232057908973,50.378936767578125,105861549,0.014792891451458345,3.464313166341199
2025-07-21,0050.TW,50.38879514202195,50.38879514202195,50.04366790250863,50.19158172607422,75792981,-0.0037189161487918287,3.4514296761624204
2025-07-22,0050.TW,50.19158180734098,50.58601240147986,49.74784409753054,49.84645080566406,88841474,-0.006876271050666349,3.427696710196814
2025-07-23,0050.TW,49.89575522030431,50.1422757574829,49.846451865189565,49.99436569213867,63766890,0.0029674105996289057,3.4378680937469652
2025-07-24,0050.TW,50.29018783569336,50.388794542494,50.09297066048734,50.29018783569336,79659820,0.005917109647441743,3.4582103362111076
2025-07-25,0050.TW,50.29018843404808,50.38879514202195,50.09297125649557,50.19158172607422,38620389,-0.0019607425198192585,3.45142967616242
2025-07-28,0050.TW,50.48740662438432,50.68462380589304,50.19158273292367,50.33949279785156,52312766,0.0029469298772966113,3.461600797394491
2025-07-29,0050.TW,50.339492475173735,50.339492475173735,49.55062751580037,49.74784469604492,102624231,-0.011753159774225863,3.420916050148126
2025-07-30,0050.TW,50.09297066048734,50.388794542494,49.94506060028638,50.29018783569336,82807206,0.010901841938321333,3.4582103362111076
2025-07-31,0050.TW,50.38879706402143,50.88183814590659,50.38879706402143,50.83253479003906,81565859,0.010784349346986799,3.495504884592169
2025-08-01,0050.TW,50.09297006681179,50.4874044125492,49.94506000836378,50.3887939453125,98235777,-0.008729465224573407,3.464990996259795
2025-08-04,0050.TW,49.945061738187015,50.09297180175781,49.69854120396418,50.09297180175781,85556033,-0.005870792301076788,3.4446487537956525
2025-08-05,0050.TW,50.536707693135824,50.733924865722656,50.33949052054899,50.733924865722656,46655329,0.012795269294491263,3.488723962225402
2025-08-06,0050.TW,50.388794542494,50.388794542494,50.14227401388766,50.29018783569336,48326240,-0.008746357219626355,3.458210336211108
2025-08-07,0050.TW,50.931143892633656,51.86791891371944,50.931143892633656,51.720008850097656,125733157,0.02843141129390414,3.5565321366207567
2025-08-08,0050.TW,51.818615559178845,51.86791891371944,51.57209502487104,51.720008850097656,59604000,0.0,3.5565321366207567
2025-08-11,0050.TW,51.62139983544642,52.36096145922992,51.325575938254005,52.11444091796875,71600855,0.007626295444269848,3.583655301451667
2025-08-12,0050.TW,52.11443876462811,52.26235258791507,51.81861487965898,52.16374588012695,57519835,0.0009460902062792265,3.587045762635051
2025-08-13,0050.TW,52.4102656826243,52.65678621027239,52.21304850818489,52.607479095458984,75956144,0.008506544302852248,3.6175591263312645
2025-08-14,0050.TW,52.45957023055221,52.55817693921523,52.21304969728985,52.4102668762207,57038858,-0.0037487487070123615,3.6039978062338895
2025-08-15,0050.TW,52.4102668762207,52.55817693921523,52.065135872690504,52.4102668762207,52736409,0.0,3.6039978062338895
2025-08-18,0050.TW,52.21305069944842,52.60748130327587,52.065136872010065,52.55817794799805,46297216,0.0028221774204406636,3.6141689274659603
2025-08-19,0050.TW,52.55817855006411,52.55817855006411,52.31165800924617,52.459571838378906,29425841,-0.0018761325728738898,3.6073882674172726
2025-08-20,0050.TW,51.818614151044365,51.86791750424517,50.78322868740844,50.980445861816406,223798736,-0.028195540389073237,3.50567600582424
2025-08-21,0050.TW,51.02975128247188,51.374878530465,51.02975128247188,51.27627182006836,73508730,0.005802733837475538,3.5260185106064625
2025-08-22,0050.TW,51.32557471411146,51.3748780688668,50.93114411446394,51.02975082397461,44549133,-0.0048077012493967786,3.5090664670076235
2025-08-25,0050.TW,51.72000930969297,52.21305038268984,51.62139883813067,51.966529846191406,62750061,0.018357507279394447,3.573484180219595
2025-08-26,0050.TW,51.81861382050239,52.11443769942497,51.57209329446612,52.015830993652344,40863870,0.0009487096330438316,3.576874379084899
2025-08-27,0050.TW,52.262351989746094,52.4102658113401,52.163745283086584,52.262351989746094,90133682,0.004739345529706895,3.593826422683738
2025-08-28,0050.TW,52.06513771029062,52.16374818403884,51.76931381225586,51.76931381225586,59176066,-0.009433907176373713,3.5599225978041407
2025-08-29,0050.TW,52.06513771029062,52.21305154011047,51.76931381225586,51.76931381225586,36369305,0.0,3.5599225978041407
2025-09-01,0050.TW,51.4241856472682,51.720009540063,51.02975128247188,51.27627182006836,76529981,-0.00952382706820376,3.5260185106064634
2025-09-02,0050.TW,51.57209571286316,51.76931289526132,51.22696846487004,51.27627182006836,33217612,0.0,3.5260185106064634
2025-09-03,0050.TW,51.177663504258454,51.47348738777343,51.029749681698576,51.22696685791016,39472404,-0.0009615551288754132,3.52262804942308
2025-09-04,0050.TW,51.81861449285796,51.96652831504081,51.52279061009701,51.57209396362305,37461241,0.006737215316108269,3.546360753070606
2025-09-05,0050.TW,51.96653085017501,52.16374803550493,51.91722749424377,52.11444091796875,37395300,0.01051628725271958,3.5836553014516674
2025-09-08,0050.TW,52.65678621027239,52.80469626989839,52.50887238904164,52.607479095458984,59980892,0.00946068246738574,3.617559126331265
2025-09-09,0050.TW,52.80469885195549,53.19913322012147,52.75539549633598,53.14982986450195,56315324,0.010309385250314884,3.6548539370304067
2025-09-10,0050.TW,53.64287056514277,54.23451835160928,53.64287056514277,54.18521499633789,73272121,0.019480497575919076,3.726052310291066
2025-09-11,0050.TW,54.77686370072057,55.12199471661359,54.48103980253008,54.67825698852539,84750243,0.009099197857216579,3.759956397488743
2025-09-12,0050.TW,54.97407959188734,55.22060012817383,54.92477623695102,55.22060012817383,57457218,0.009918808124447898,3.797250683551724
2025-09-15,0050.TW,55.22060012817383,55.26990348311016,55.023382946823666,55.22060012817383,52544684,0.0,3.797250683551724
2025-09-16,0050.TW,55.368515319425285,56.05876982875839,55.368515319425285,55.96016311645508,63314427,0.01339288212305978,3.8481068143482404
2025-09-17,0050.TW,55.81224776955011,55.81224776955011,55.46712052426331,55.56572723388672,66204045,-0.0070485120235894705,3.8209833871992505
2025-09-18,0050.TW,55.71364143092072,56.157379150390625,55.46712089361576,56.157379150390625,44089588,0.01064778499188046,3.861668396763695
2025-09-19,0050.TW,56.20668029785156,56.30528700425853,55.81224594901422,56.20668029785156,71674519,0.0008779104047735853,3.8650585956289993
2025-09-22,0050.TW,56.20668182089452,56.60111618041992,55.96016128659235,56.60111618041992,56355369,0.007017597916798346,3.892182022777989
2025-09-23,0050.TW,57.04484977666233,57.78441137495064,57.04484977666233,57.63650131225586,89181458,0.01829266279017494,3.9633803960386476
2025-09-24,0050.TW,57.88302406312541,58.12954460533496,57.29137250485949,57.58720016479492,90579906,-0.0008553806414071108,3.9599901971733438
2025-09-25,0050.TW,57.53789037766275,57.58719749310107,57.19276313922314,57.38998031616211,56318217,-0.003424716743797851,3.946428352439809
2025-09-26,0050.TW,57.09415617572371,57.09415617572371,56.0587669418348,56.45320129394531,158564436,-0.016323041357673707,3.882010639227838
2025-09-30,0050.TW,56.74902770763093,57.09415872151801,56.74902770763093,56.995548248291016,62389962,0.009607018590881422,3.919305187608899
2025-10-01,0050.TW,57.094156974635624,57.93232528259291,57.094156974635624,57.2913703918457,74531798,0.005190267532228843,3.9396474300730415
2025-10-02,0050.TW,58.17884711730999,58.42536765594266,58.03093328948843,58.37606430053711,72057003,0.018932937042221543,4.014236526835164
2025-10-03,0050.TW,58.376065060812294,59.26353675448517,58.22815123106434,59.2142333984375,73601535,0.01435809535883159,4.071873317680368
2025-10-07,0050.TW,60.15101217766349,60.841270446777344,60.05240546562078,60.841270446777344,132381054,0.027477127625581632,4.183756700505472
2025-10-08,0050.TW,60.15100966893169,60.29892349243164,59.7565753140017,60.29892349243164,112448112,-0.008914129346134114,4.146462152124411
2025-10-09,0050.TW,60.989177236223114,61.087787704569735,60.64405000102179,60.74265670776367,72911291,0.007358891164743975,4.176975515820625
2025-10-13,0050.TW,59.06631979147511,60.15100860595703,58.77049214970302,60.15100860595703,261787970,-0.009740240777631692,4.13629076857426
2025-10-14,0050.TW,60.989178662879205,61.28500631323431,59.8058831078781,59.855186462402344,157148588,-0.004917991408798894,4.115948526110118
2025-10-15,0050.TW,60.15101158303827,60.93987655639648,59.75657721555672,60.93987655639648,97216134,0.018121906523095976,4.19053736055416
2025-10-16,0050.TW,61.23569735879631,62.123172760009766,61.23569735879631,62.123172760009766,112923095,0.019417436832485535,4.271906855046891
2025-10-17,0050.TW,61.186397552490234,61.43291809360551,61.03848748478403,61.186397552490234,157583768,-0.015079320097484694,4.207489404153
2025-10-20,0050.TW,61.482221065598345,62.3203931571195,61.28500764322152,62.22178268432617,102880277,0.016921818790650356,4.2786877774136585
2025-10-21,0050.TW,62.51760979088862,62.76413032829496,62.172478781556826,62.32039260864258,124931191,0.0015848135502110061,4.285468699780425
2025-10-22,0050.TW,61.72874014599277,61.97526067974131,61.38361290338674,61.82735061645508,116660310,-0.007911407029857598,4.251564612582748
2025-10-23,0050.TW,61.23569916196037,61.53152681214569,60.89057191888393,61.48221969604492,161355781,-0.005582172242041716,4.227831646617142
2025-10-27,0050.TW,62.86273735504076,63.01065118287104,62.56691346098507,62.91204071044922,102297434,0.023255845697716104,4.326153447026791
2025-10-28,0050.TW,62.66552086584292,62.81343469531141,62.32039361255638,62.46830368041992,93730892,-0.007053292581488235,4.2956398210124975
2025-10-29,0050.TW,62.81343436243311,63.55299222104144,62.81343436243311,63.503692626953125,65206490,0.016574628820243298,4.366838456591236
2025-10-30,0050.TW,63.70090604972605,63.89812699570883,63.10925825819742,63.503692626953125,91073965,0.0,4.366838456591236
2025-10-31,0050.TW,63.70090590431904,63.89812684985162,63.503692481996275,63.848819732666016,53629924,0.005434756491095927,4.390571160238763
2025-11-03,0050.TW,63.552991762886194,63.8981265350655,63.01065109256547,63.257171630859375,130638786,-0.009266390581436967,4.349886412992398
2025-11-04,0050.TW,63.60229619122615,63.94742342560642,62.961341314114534,63.05995178222656,83118781,-0.003117746866453386,4.336324568258863
2025-11-05,0050.TW,62.07387046932781,62.271087646484375,61.43291558397018,62.271087646484375,210997899,-0.012509748476600135,4.282078238597044
2025-11-06,0050.TW,62.46830207294753,62.6162158986098,62.27108865420429,62.41899871826172,65559913,0.002375276831794615,4.292249359829115
2025-11-07,0050.TW,61.77804619874557,61.8766529059059,61.53152566923996,61.67943572998047,102458588,-0.011848363534624928,4.241393229032599
2025-11-10,0050.TW,61.92595924171038,62.46830368041992,61.72874205628738,62.46830368041992,80256746,0.012789804918011072,4.295639821012498
2025-11-11,0050.TW,62.76412823797904,62.81343159149732,61.97525953526759,62.024566650390625,75382949,-0.007103394904068527,4.265126194998205
2025-11-12,0050.TW,62.073872071236245,62.41899931896316,61.876654888990196,62.32039260864258,59822193,0.004769496575758758,4.285468699780427
2025-11-13,0050.TW,61.925956181749314,62.0738700039089,61.72873900607145,62.024566650390625,74963633,-0.004746856460126514,4.265126194998205
2025-11-14,0050.TW,60.79196709075598,61.03848763246772,60.54544654904425,60.841270446777344,204108022,-0.019077863297023545,4.183756700505475
2025-11-17,0050.TW,61.13709319089496,61.33431037286398,60.939876008925935,61.03848648071289,86927813,0.0032414844806383236,4.1973182829209295
2025-11-18,0050.TW,60.446833771540774,60.446833771540774,59.46075164227712,59.608665466308594,240526230,-0.02342490937838204,4.09899648251128
2025-11-19,0050.TW,59.31284387213779,59.65797112607642,59.066323330294495,59.2142333984375,138705085,-0.00661702564191835,4.07187331768037
2025-11-20,0050.TW,60.69335547186588,61.087789835803925,60.496138289896855,61.03848648071289,81330710,0.030807678788990822,4.1973182829209295
2025-11-21,0050.TW,59.26353408052501,59.312841195952906,58.671886311438136,59.01701354980469,299502200,-0.03311800549882493,4.058311472946835
2025-11-24,0050.TW,59.26353583759341,59.26353583759341,58.62258469568025,58.72119140625,153617414,-0.005012489208811699,4.037969230482693
2025-11-25,0050.TW,59.85518654736142,59.90448990195564,59.26353500741624,59.51005554199219,61913501,0.013434062164791483,4.0922155601445125
2025-11-26,0050.TW,60.249615185116085,60.64404953224411,60.15100847913643,60.49613571166992,73622900,0.016569975623395683,4.160023472221788
2025-11-27,0050.TW,60.939876008925935,61.235699901077034,60.791965943652826,61.03848648071289,52209933,0.008965048141716947,4.197318282920929
2025-11-28,0050.TW,61.087789098472534,61.53152681214569,60.989178627875816,61.48221969604492,66700125,0.007269728345447257,4.227831646617143
2025-12-01,0050.TW,60.939874482887696,61.08778830606167,60.54544389043174,60.64405059814453,96548521,-0.013632707180126546,4.170194855771939
2025-12-02,0050.TW,60.93987715882006,61.334311530200814,60.79196709075598,60.841270446777344,41397425,0.003252088979670553,4.183756700505474
2025-12-03,0050.TW,61.53152520190286,61.63013190831427,61.23569755945916,61.43291473388672,44855416,0.009724390742743116,4.224441185433759
2025-12-04,0050.TW,61.53152580061408,61.63013250798495,61.13709144792107,61.33430862426758,38785824,-0.0016051022492792333,4.217660525385071
2025-12-05,0050.TW,61.58083168274966,61.87665557861328,61.482221209725175,61.87665557861328,45051403,0.00884247277764394,4.254955073766132
2025-12-08,0050.TW,62.12317633369031,62.81343460083008,62.073872977809955,62.81343460083008,76124318,0.01513945790148008,4.319372786978103
