Return,Volatility,Sharpe Ratio,etf_0050,etf_006208,etf_0056,etf_00679b,etf_00687b,etf_00631l,Risk Profile
0.16469444875232697,0.12462899721367268,1.2412396168694833,0.16310768080337204,0.13965746410425878,0.33095715171018614,0.21594225282570936,0.129890363583156,0.020445086973317757,穩健型
0.23821890210428073,0.17834946889948092,1.2796163818850876,0.23669503925257232,0.11773226541637673,0.059364906206538684,0.12009686361770194,0.23667126817693163,0.22943965732987867,成長型
0.36968537177771177,0.2705591573745749,1.3294148875535796,0.24258632713991934,0.12899159107613617,0.15231267027058645,0.025752144648608786,0.024760458052370714,0.4255968088123786,積極型
0.26222713192982083,0.18523432004152668,1.3616652242050793,0.15092375672669067,0.31831538288266525,0.25616026610503384,0.060907532847518125,0.0781620622126195,0.13553099922547251,成長型
0.2881024677682255,0.21114568618565507,1.3171117667244077,0.39013065613058395,0.04733341363166397,0.0643371410281262,0.1692861359487007,0.05643217854151317,0.27248047471941195,成長型
0.20023475560620235,0.15195026838783943,1.2519540611843158,0.20914564174037814,0.11813375796229635,0.14090196227113225,0.15170633207962744,0.23612968163377235,0.14398262431279357,成長型
0.2630650169861111,0.18722193423403993,1.351684662491324,0.2621325276603015,0.2818315962854009,0.12432697485925752,0.04024168372655276,0.1461575714759622,0.14530964599252516,成長型
0.18561569688455007,0.1342113323252632,1.3085012557579174,0.25781204664396074,0.09828762405411752,0.3864113338006509,0.08235160316938121,0.16744585154173489,0.007691540790154668,穩健型
0.2710563995024047,0.1958619232051937,1.3328593696535407,0.30084323802892765,0.20560634612072387,0.07538417026065529,0.20619320004275574,0.012666052041584127,0.19930699350535322,成長型
0.22448604153772295,0.15771792237693172,1.359934484966905,0.20619688755146404,0.2796384244122138,0.2853980287842351,0.14568165621523474,0.03719840472749183,0.04588659830936028,成長型
0.18072477210249024,0.13385220642610104,1.2754722291167184,0.3500184379681092,0.17418767078757608,0.11924617344688997,0.004066716906226128,0.3457292115316058,0.0067517893595929,穩健型
0.26734714646125257,0.19216493465282086,1.3391993025480668,0.26816800081087666,0.25698699456548396,0.0826092393846617,0.18011035535216957,0.03259327119507411,0.17953213869173398,成長型
0.1732939743027495,0.13450412796068567,1.214044332903142,0.07546857130516105,0.12239344182795966,0.31732997447515354,0.14020700986551313,0.2448913494586123,0.09970965306760039,穩健型
0.18976668971825322,0.14232864677973145,1.2630394076356328,0.027702614212167773,0.2540774033332502,0.2474686027189615,0.10571769644852921,0.25481565776675913,0.11021802552033226,穩健型
0.2220390572036786,0.15997802756329313,1.3254261252832877,0.05473176556254866,0.4396374089354069,0.09898849291558827,0.21805303414073574,0.08035840063687395,0.10823089780884648,成長型
0.1735733458247469,0.1340879015742107,1.2198963806903753,0.23046548022118377,0.18711144078244923,0.10644169983500827,0.16695171003516002,0.2508613725235969,0.05816829660260169,穩健型
0.18065376994016874,0.1485727363632056,1.148621033154987,0.024032822634319134,0.02764679971812734,0.25117365042557255,0.26899961453545107,0.20860679404760363,0.2195403186389262,穩健型
0.18054099339707363,0.14473933064536376,1.178262968584043,0.16864815503298447,0.15728367935046292,0.053492371941327624,0.14171220441351448,0.33687846085522843,0.14198512840648203,穩健型
0.2253486472557136,0.17044586073113543,1.2634431034697209,0.1231618532947748,0.1648835021197013,0.09752234388528795,0.17022879526996554,0.21559587705851124,0.22860762837175921,成長型
0.19829231721811785,0.14957396093937567,1.258857598178036,0.22817735649775558,0.08228136097954969,0.1945356194106627,0.23967718415229275,0.12596900321774493,0.12935947574199433,穩健型
